batting_team,bowling_team,current_score,balls_left,wickets_left,current_run_rate,last_five_overs,runs_x
Sri Lanka,England,65,65,9,7.090909090909091,31.0,169
England,South Africa,62,71,7,7.591836734693878,26.0,134
Papua New Guinea,United Arab Emirates,27,71,6,3.306122448979592,21.0,102
Afghanistan,Scotland,157,18,6,9.235294117647058,49.0,171
West Indies,Sri Lanka,127,31,6,8.561797752808989,46.0,162
India,England,29,86,7,5.117647058823529,29.0,148
New Zealand,Sri Lanka,104,49,9,8.788732394366198,50.0,170
Sri Lanka,New Zealand,41,83,7,6.648648648648648,27.0,115
Ireland,Netherlands,94,43,7,7.324675324675325,38.0,151
Sri Lanka,India,150,37,6,10.843373493975903,53.0,206
Ireland,Scotland,55,78,9,7.857142857142857,33.0,136
West Indies,Sri Lanka,108,18,5,6.352941176470588,60.0,137
Papua New Guinea,Namibia,150,23,7,9.278350515463918,38.0,197
India,New Zealand,64,67,5,7.245283018867925,24.0,162
Sri Lanka,West Indies,198,7,7,10.513274336283184,71.0,215
West Indies,India,70,30,4,4.666666666666667,25.0,95
Scotland,Netherlands,211,19,8,12.534653465346535,65.0,252
Pakistan,New Zealand,27,82,6,4.2631578947368425,23.0,105
South Africa,New Zealand,130,10,4,7.090909090909091,56.0,147
Pakistan,West Indies,130,10,4,7.090909090909091,35.0,137
Netherlands,Zimbabwe,134,3,5,6.871794871794871,40.0,140
Bangladesh,West Indies,102,12,2,5.666666666666667,25.0,118
Pakistan,England,88,31,5,5.932584269662922,40.0,129
Australia,Zimbabwe,220,7,10,11.68141592920354,78.0,229
Sri Lanka,India,124,25,4,7.831578947368421,27.0,170
West Indies,Pakistan,74,48,6,6.166666666666667,30.0,166
Australia,India,120,23,6,7.422680412371134,32.0,166
Afghanistan,Ireland,146,1,3,7.361344537815126,41.0,152
Bangladesh,India,109,32,5,7.431818181818182,41.0,166
West Indies,Bangladesh,136,25,6,8.589473684210526,48.0,197
Ireland,United Arab Emirates,142,9,4,7.675675675675675,36.0,160
Sri Lanka,West Indies,136,25,9,8.589473684210526,40.0,195
Sri Lanka,England,135,27,4,8.709677419354838,44.0,163
New Zealand,West Indies,194,22,8,11.877551020408164,58.0,243
Australia,India,142,9,5,7.675675675675675,38.0,160
England,Afghanistan,76,57,8,7.238095238095238,33.0,196
Australia,India,151,27,8,9.741935483870968,53.0,184
Zimbabwe,Pakistan,73,65,9,7.963636363636364,35.0,175
Ireland,Netherlands,85,38,7,6.219512195121951,29.0,128
Pakistan,South Africa,38,92,9,8.142857142857142,35.0,119
Australia,Pakistan,107,21,2,6.484848484848484,28.0,127
South Africa,Australia,66,37,6,4.771084337349397,20.0,101
Pakistan,New Zealand,131,35,8,9.24705882352941,37.0,201
Pakistan,Sri Lanka,46,73,7,5.872340425531915,24.0,189
West Indies,South Africa,95,20,4,5.7,38.0,131
India,New Zealand,103,35,3,7.270588235294118,27.0,162
England,South Africa,111,49,7,9.380281690140846,49.0,202
Sri Lanka,Pakistan,99,50,7,8.485714285714286,31.0,141
India,Australia,168,9,6,9.08108108108108,67.0,188
England,Australia,105,48,6,8.75,47.0,179
England,Pakistan,123,13,4,6.897196261682243,30.0,135
England,India,95,54,9,8.636363636363637,42.0,159
Australia,England,199,24,8,12.4375,71.0,248
Pakistan,England,125,7,3,6.6371681415929205,26.0,147
England,South Africa,28,77,7,3.9069767441860463,22.0,111
Australia,Sri Lanka,99,32,7,6.75,41.0,137
Sri Lanka,Pakistan,132,3,6,6.769230769230769,32.0,139
West Indies,South Africa,94,21,4,5.696969696969697,38.0,131
South Africa,England,43,83,7,6.972972972972973,36.0,142
Bangladesh,West Indies,83,66,9,9.22222222222222,41.0,211
India,England,46,83,9,7.45945945945946,41.0,144
Sri Lanka,Pakistan,100,22,6,6.122448979591836,31.0,145
Sri Lanka,Bangladesh,117,53,9,10.477611940298509,46.0,214
South Africa,India,123,4,2,6.362068965517241,37.0,126
Pakistan,Australia,89,47,9,7.315068493150685,45.0,151
Ireland,Afghanistan,51,66,4,5.666666666666667,19.0,71
United Arab Emirates,Ireland,36,83,8,5.837837837837838,34.0,133
South Africa,Sri Lanka,122,35,9,8.611764705882353,53.0,180
Sri Lanka,Bangladesh,162,5,4,8.452173913043477,42.0,168
India,New Zealand,60,69,10,7.0588235294117645,34.0,202
Sri Lanka,India,79,46,5,6.405405405405405,29.0,135
Australia,India,169,16,6,9.75,57.0,197
New Zealand,Pakistan,59,63,6,6.2105263157894735,23.0,133
Bangladesh,Australia,45,76,8,6.136363636363637,40.0,153
Pakistan,New Zealand,131,24,6,8.1875,38.0,183
Sri Lanka,Bangladesh,137,36,9,9.785714285714286,49.0,210
Netherlands,Ireland,72,75,8,9.6,41.0,167
Australia,India,49,79,8,7.170731707317073,31.0,131
India,Australia,92,59,10,9.049180327868852,45.0,184
West Indies,Bangladesh,97,50,10,8.314285714285715,53.0,171
New Zealand,South Africa,166,11,5,9.137614678899082,51.0,177
Ireland,Netherlands,62,73,9,7.914893617021277,35.0,189
Australia,West Indies,169,0,3,8.380165289256198,55.0,169
Pakistan,New Zealand,67,64,8,7.178571428571429,35.0,161
Sri Lanka,Australia,56,83,9,9.08108108108108,53.0,157
West Indies,Bangladesh,95,51,8,8.26086956521739,47.0,197
New Zealand,West Indies,68,75,10,9.066666666666666,51.0,191
Sri Lanka,India,148,40,6,11.1,53.0,206
New Zealand,South Africa,142,5,2,7.408695652173913,39.0,153
West Indies,Bangladesh,128,17,6,7.456310679611651,39.0,164
Bangladesh,Australia,92,41,6,6.987341772151899,42.0,156
England,Pakistan,81,49,5,6.845070422535211,30.0,154
Zimbabwe,West Indies,42,42,6,3.230769230769231,20.0,105
Sri Lanka,Pakistan,135,26,8,8.617021276595745,46.0,165
Ireland,Namibia,49,82,9,7.736842105263157,46.0,135
Australia,England,110,62,8,11.379310344827584,64.0,221
United Arab Emirates,Ireland,126,7,3,6.690265486725664,38.0,133
India,Pakistan,37,77,6,5.162790697674419,27.0,141
Bangladesh,Sri Lanka,76,60,6,7.6,19.0,155
Zimbabwe,West Indies,24,68,6,2.769230769230769,17.0,105
Afghanistan,United Arab Emirates,185,3,5,9.487179487179487,51.0,189
Scotland,Netherlands,136,13,4,7.626168224299065,41.0,153
Pakistan,Bangladesh,121,38,9,8.853658536585366,40.0,201
United Arab Emirates,Ireland,64,57,7,6.095238095238095,32.0,133
Sri Lanka,India,82,76,9,11.181818181818182,53.0,206
Afghanistan,Ireland,139,23,8,8.597938144329897,65.0,184
Pakistan,England,72,43,6,5.6103896103896105,38.0,129
Afghanistan,Zimbabwe,175,11,6,9.63302752293578,79.0,197
New Zealand,India,116,48,8,9.666666666666666,43.0,203
Afghanistan,Ireland,47,77,10,6.558139534883721,40.0,184
Afghanistan,Scotland,126,24,8,7.875,38.0,170
New Zealand,West Indies,152,30,7,10.133333333333333,42.0,191
India,New Zealand,101,39,4,7.481481481481482,26.0,165
Bangladesh,India,73,53,7,6.537313432835821,37.0,120
Ireland,Namibia,57,75,8,7.6,44.0,135
Zimbabwe,India,28,90,6,5.6,28.0,99
Pakistan,Bangladesh,32,83,10,5.1891891891891895,28.0,141
Australia,Sri Lanka,103,29,5,6.791208791208791,38.0,168
Australia,Zimbabwe,32,75,7,4.266666666666667,20.0,138
Sri Lanka,West Indies,92,20,4,5.52,28.0,122
United Arab Emirates,Pakistan,114,12,5,6.333333333333333,44.0,129
Bangladesh,South Africa,144,4,1,7.448275862068965,34.0,144
United Arab Emirates,Oman,130,15,6,7.428571428571429,31.0,172
Scotland,United Arab Emirates,177,9,5,9.567567567567568,66.0,198
England,Pakistan,86,29,6,5.670329670329671,23.0,129
New Zealand,India,60,60,6,6.0,19.0,158
Ireland,Namibia,36,90,9,7.2,36.0,135
Bangladesh,West Indies,63,58,4,6.096774193548387,28.0,118
Australia,Pakistan,45,88,10,8.4375,37.0,183
India,South Africa,131,11,6,7.2110091743119265,50.0,153
India,West Indies,151,36,8,10.785714285714286,42.0,240
Netherlands,Sri Lanka,39,58,1,3.774193548387097,28.0,39
Ireland,Scotland,78,50,6,6.685714285714286,25.0,136
Papua New Guinea,Namibia,133,35,8,9.388235294117647,41.0,197
England,New Zealand,131,31,6,8.831460674157304,46.0,191
Australia,Pakistan,52,84,8,8.666666666666666,43.0,193
New Zealand,Pakistan,144,24,6,9.0,48.0,196
West Indies,India,64,37,5,4.626506024096385,22.0,95
New Zealand,Sri Lanka,128,24,5,8.0,33.0,164
Sri Lanka,Pakistan,45,69,6,5.294117647058823,19.0,138
India,South Africa,143,39,7,10.592592592592592,43.0,203
Namibia,Oman,52,67,7,5.886792452830188,27.0,161
Sri Lanka,England,87,52,6,7.676470588235294,37.0,183
New Zealand,Sri Lanka,101,61,8,10.271186440677964,42.0,162
England,New Zealand,116,48,8,9.666666666666666,57.0,194
New Zealand,India,68,67,8,7.69811320754717,39.0,132
West Indies,England,62,36,7,4.428571428571429,19.0,113
South Africa,New Zealand,53,76,9,7.227272727272727,34.0,170
Sri Lanka,West Indies,168,16,7,9.692307692307692,44.0,192
Australia,South Africa,72,75,7,9.6,50.0,157
Pakistan,New Zealand,74,59,8,7.278688524590164,33.0,153
Zimbabwe,Pakistan,153,5,7,7.982608695652174,43.0,162
England,West Indies,53,80,9,7.95,44.0,161
Australia,Sri Lanka,48,91,10,9.93103448275862,48.0,233
India,Australia,94,58,10,9.096774193548388,46.0,184
Bangladesh,India,82,44,6,6.473684210526316,41.0,138
India,Australia,89,40,6,6.675,36.0,159
Sri Lanka,West Indies,132,11,6,7.26605504587156,50.0,158
Ireland,Scotland,177,14,5,10.0188679245283,41.0,211
South Africa,Bangladesh,130,12,6,7.222222222222222,40.0,148
Zimbabwe,India,39,77,6,5.441860465116279,27.0,99
Sri Lanka,Pakistan,41,90,8,8.2,41.0,182
Australia,South Africa,110,56,8,10.3125,41.0,182
New Zealand,Bangladesh,84,63,8,8.842105263157896,35.0,204
India,New Zealand,140,3,4,7.17948717948718,44.0,149
Australia,South Africa,86,71,9,10.53061224489796,48.0,182
Afghanistan,Bangladesh,121,20,5,7.26,40.0,164
South Africa,Australia,141,3,4,7.230769230769231,28.0,145
Scotland,Afghanistan,48,76,8,6.545454545454546,36.0,139
South Africa,Sri Lanka,141,11,8,7.761467889908257,40.0,163
India,Pakistan,62,62,6,6.413793103448276,34.0,141
Afghanistan,Scotland,136,15,6,7.771428571428571,29.0,170
India,South Africa,107,41,6,8.126582278481013,48.0,188
Sri Lanka,South Africa,66,57,7,6.285714285714286,24.0,134
South Africa,England,128,56,8,12.0,50.0,229
England,New Zealand,123,29,5,8.10989010989011,35.0,184
New Zealand,Zimbabwe,123,51,9,10.695652173913045,61.0,187
Ireland,Oman,56,75,9,7.466666666666667,33.0,183
Pakistan,Scotland,53,84,10,8.833333333333334,41.0,166
New Zealand,Pakistan,54,77,9,7.534883720930233,38.0,185
Pakistan,South Africa,92,28,3,6.0,14.0,119
Bangladesh,Australia,65,59,7,6.39344262295082,40.0,156
Ireland,Namibia,119,17,4,6.932038834951456,29.0,135
South Africa,West Indies,90,56,9,8.4375,36.0,183
New Zealand,Pakistan,52,72,8,6.5,37.0,144
West Indies,England,142,22,7,8.693877551020408,34.0,179
Pakistan,New Zealand,85,70,10,10.2,56.0,201
New Zealand,Sri Lanka,16,83,7,2.5945945945945947,12.0,74
New Zealand,England,84,67,8,9.50943396226415,60.0,176
Pakistan,South Africa,111,28,6,7.239130434782608,55.0,148
Ireland,Scotland,78,51,6,6.782608695652174,25.0,136
Australia,Pakistan,51,63,6,5.368421052631579,25.0,89
Pakistan,South Africa,124,24,6,7.75,55.0,148
Sri Lanka,England,84,62,8,8.689655172413794,38.0,163
Sri Lanka,Pakistan,120,9,6,6.486486486486487,29.0,139
Bangladesh,West Indies,111,51,8,9.652173913043478,46.0,211
Scotland,Afghanistan,139,2,5,7.067796610169491,46.0,139
England,Pakistan,86,50,7,7.371428571428571,30.0,135
England,Pakistan,47,82,9,7.421052631578948,38.0,172
West Indies,New Zealand,116,37,8,8.385542168674698,53.0,209
United Arab Emirates,Afghanistan,94,54,8,8.545454545454545,31.0,146
India,England,150,7,7,7.964601769911504,45.0,170
Sri Lanka,Pakistan,100,53,8,8.955223880597014,44.0,182
United Arab Emirates,Scotland,60,66,6,6.666666666666667,28.0,109
India,England,67,54,7,6.090909090909091,36.0,148
New Zealand,Pakistan,54,78,9,7.714285714285714,42.0,185
Australia,West Indies,72,73,8,9.191489361702128,45.0,97
Afghanistan,Netherlands,92,33,7,6.344827586206897,40.0,162
Afghanistan,India,30,83,7,4.864864864864865,24.0,115
Ireland,Scotland,97,63,8,10.210526315789474,46.0,211
Zimbabwe,Bangladesh,107,26,4,6.829787234042553,37.0,131
New Zealand,Australia,96,65,10,10.472727272727273,51.0,243
India,Australia,158,0,3,7.9,54.0,159
Australia,India,105,25,5,6.631578947368421,29.0,131
India,Bangladesh,147,15,5,8.4,51.0,174
Pakistan,England,60,62,7,6.206896551724138,20.0,126
England,India,154,2,2,7.830508474576271,42.0,159
West Indies,England,57,91,9,11.79310344827586,57.0,208
Pakistan,South Africa,132,28,8,8.608695652173912,65.0,176
Afghanistan,Zimbabwe,69,71,9,8.448979591836734,46.0,187
New Zealand,Bangladesh,46,71,7,5.63265306122449,26.0,194
India,Bangladesh,51,88,10,9.5625,46.0,180
United Arab Emirates,Australia,35,66,7,3.888888888888889,25.0,117
Afghanistan,Zimbabwe,80,54,8,7.272727272727272,22.0,197
Scotland,Afghanistan,55,68,8,6.346153846153846,30.0,139
Zimbabwe,Bangladesh,98,22,5,6.0,29.0,119
New Zealand,Bangladesh,66,55,7,6.092307692307692,25.0,194
West Indies,Sri Lanka,72,71,8,8.816326530612244,57.0,162
Ireland,Scotland,69,71,7,8.448979591836734,38.0,159
New Zealand,England,135,7,5,7.168141592920354,55.0,148
Zimbabwe,Pakistan,93,52,9,8.205882352941176,42.0,175
India,West Indies,52,63,7,5.473684210526316,23.0,153
Pakistan,South Africa,146,1,3,7.361344537815126,38.0,148
Pakistan,Zimbabwe,93,33,6,6.413793103448276,28.0,141
West Indies,Bangladesh,120,65,8,13.090909090909092,56.0,190
Australia,West Indies,72,71,8,8.816326530612244,40.0,97
Afghanistan,West Indies,57,47,5,4.684931506849315,19.0,123
Oman,Afghanistan,110,20,4,6.6,27.0,127
Australia,England,80,42,6,6.153846153846154,42.0,147
Sri Lanka,South Africa,113,10,3,6.163636363636364,30.0,134
Sri Lanka,Ireland,107,25,6,6.757894736842105,33.0,144
Sri Lanka,England,128,31,9,8.629213483146067,59.0,189
Pakistan,Bangladesh,167,3,7,8.564102564102564,35.0,172
Afghanistan,Zimbabwe,104,57,9,9.904761904761903,66.0,215
Zimbabwe,Ireland,64,80,8,9.6,50.0,163
Australia,Pakistan,76,69,10,8.941176470588236,50.0,168
West Indies,Australia,138,0,3,6.9,48.0,138
Pakistan,Zimbabwe,71,56,7,6.65625,37.0,141
South Africa,India,68,64,9,7.285714285714286,37.0,149
Australia,England,97,46,8,7.864864864864865,35.0,157
England,West Indies,95,49,8,8.028169014084508,37.0,182
Oman,Scotland,77,63,8,8.105263157894736,32.0,167
Australia,South Africa,103,65,10,11.236363636363636,42.0,193
South Africa,Pakistan,42,87,10,7.636363636363637,42.0,188
West Indies,Australia,92,25,4,5.810526315789474,29.0,138
Pakistan,Zimbabwe,65,62,7,6.724137931034483,42.0,141
Pakistan,Ireland,102,43,7,7.9480519480519485,39.0,159
India,West Indies,95,25,6,6.0,27.0,159
Australia,Pakistan,167,18,6,9.823529411764708,60.0,191
Ireland,Australia,89,27,4,5.741935483870968,41.0,123
England,West Indies,137,14,5,7.754716981132075,33.0,161
South Africa,India,88,50,8,7.542857142857143,45.0,149
West Indies,Bangladesh,30,90,9,6.0,29.0,132
Bangladesh,Pakistan,82,62,8,8.482758620689655,34.0,175
Afghanistan,Zimbabwe,94,59,9,9.245901639344265,61.0,215
South Africa,India,44,90,9,8.8,44.0,130
India,West Indies,102,27,6,6.580645161290323,43.0,153
Afghanistan,West Indies,53,56,6,4.96875,20.0,123
England,India,112,30,5,7.466666666666667,31.0,159
Zimbabwe,Australia,64,61,7,6.508474576271187,34.0,151
India,England,108,44,7,8.526315789473685,45.0,165
Sri Lanka,West Indies,58,73,9,7.404255319148936,47.0,195
New Zealand,India,81,46,7,6.567567567567568,21.0,132
Ireland,Australia,119,3,3,6.102564102564102,34.0,123
Pakistan,Zimbabwe,82,51,9,7.130434782608695,39.0,179
India,South Africa,123,52,7,10.852941176470589,44.0,203
South Africa,New Zealand,106,18,5,6.235294117647059,42.0,128
West Indies,Bangladesh,157,4,4,8.120689655172415,59.0,164
Ireland,India,62,46,5,5.027027027027027,31.0,112
Australia,England,179,4,4,9.258620689655173,47.0,195
Bangladesh,West Indies,149,12,6,8.277777777777779,53.0,171
Pakistan,New Zealand,174,3,4,8.923076923076923,58.0,183
South Africa,England,151,16,7,8.711538461538462,66.0,191
West Indies,Ireland,71,58,8,6.870967741935484,28.0,138
United Arab Emirates,Afghanistan,129,11,5,7.10091743119266,28.0,146
New Zealand,England,29,85,9,4.971428571428572,26.0,139
Australia,Bangladesh,85,27,4,5.483870967741935,28.0,141
New Zealand,Sri Lanka,68,48,5,5.666666666666667,32.0,179
South Africa,Australia,115,31,8,7.752808988764045,32.0,145
Pakistan,South Africa,141,9,6,7.621621621621622,37.0,149
West Indies,New Zealand,143,39,4,10.592592592592592,53.0,180
Zimbabwe,Australia,52,73,7,6.638297872340425,38.0,151
India,Bangladesh,121,23,8,7.484536082474227,33.0,180
Pakistan,New Zealand,28,87,6,5.090909090909091,22.0,153
West Indies,Ireland,43,84,8,7.166666666666667,36.0,138
South Africa,Sri Lanka,55,70,8,6.6,36.0,163
Zimbabwe,Pakistan,55,68,9,6.346153846153846,27.0,162
Australia,Pakistan,64,74,9,8.347826086956522,45.0,191
Sri Lanka,India,90,59,9,8.852459016393443,51.0,215
Netherlands,Namibia,97,25,6,6.126315789473685,42.0,140
Bangladesh,Pakistan,68,69,9,8.0,47.0,140
Zimbabwe,New Zealand,33,85,8,5.6571428571428575,32.0,123
New Zealand,South Africa,68,72,9,8.5,49.0,151
Oman,Scotland,132,2,1,6.711864406779661,45.0,133
West Indies,Pakistan,41,88,9,7.6875,35.0,124
Afghanistan,Ireland,55,74,8,7.173913043478261,43.0,184
Pakistan,West Indies,92,48,8,7.666666666666667,42.0,137
Bangladesh,Zimbabwe,99,32,6,6.75,33.0,135
Scotland,Netherlands,148,2,3,7.52542372881356,41.0,153
Netherlands,New Zealand,56,61,8,5.694915254237288,27.0,151
Sri Lanka,England,90,47,6,7.397260273972603,33.0,183
Australia,Sri Lanka,128,16,5,7.384615384615385,51.0,168
Afghanistan,Scotland,80,46,8,6.486486486486487,39.0,132
West Indies,Pakistan,58,48,6,4.833333333333333,30.0,103
Pakistan,Scotland,131,28,7,8.543478260869565,44.0,204
West Indies,South Africa,58,83,10,9.405405405405403,48.0,205
West Indies,Pakistan,61,59,8,6.0,29.0,166
Pakistan,England,52,82,10,8.210526315789474,43.0,195
West Indies,England,24,89,9,4.645161290322581,24.0,113
Pakistan,West Indies,86,32,6,5.863636363636363,39.0,132
Australia,Pakistan,53,56,5,4.96875,22.0,89
Scotland,United Arab Emirates,60,68,10,6.923076923076923,29.0,198
New Zealand,Pakistan,146,21,6,8.848484848484848,54.0,185
Australia,India,128,35,7,9.03529411764706,47.0,194
South Africa,New Zealand,102,54,9,9.272727272727272,45.0,185
Australia,India,70,73,8,8.936170212765957,46.0,197
New Zealand,England,114,30,5,7.6,53.0,164
West Indies,Australia,27,91,9,5.586206896551724,27.0,205
South Africa,West Indies,195,0,7,9.669421487603303,64.0,195
New Zealand,Sri Lanka,66,39,4,4.888888888888889,28.0,81
Afghanistan,Bangladesh,69,28,2,4.5,16.0,72
South Africa,Afghanistan,86,44,6,6.789473684210527,28.0,139
Sri Lanka,India,61,91,9,12.620689655172416,55.0,206
Australia,England,149,43,7,11.61038961038961,56.0,221
Pakistan,Bangladesh,150,19,7,8.910891089108912,56.0,190
Ireland,Namibia,111,25,5,7.010526315789473,27.0,135
Afghanistan,Ireland,72,38,6,5.2682926829268295,27.0,139
Sri Lanka,Bangladesh,61,85,9,10.457142857142856,47.0,198
Oman,United Arab Emirates,133,0,2,6.595041322314049,33.0,133
Afghanistan,Zimbabwe,106,39,7,7.851851851851852,34.0,158
Oman,Afghanistan,37,86,9,6.529411764705882,27.0,127
Sri Lanka,Australia,92,36,7,6.571428571428571,38.0,161
Pakistan,Australia,69,36,4,4.928571428571429,23.0,116
Ireland,Afghanistan,42,83,6,6.8108108108108105,32.0,71
India,England,55,77,9,7.674418604651163,44.0,144
Sri Lanka,Pakistan,56,73,10,7.148936170212766,43.0,150
South Africa,Australia,160,22,8,9.79591836734694,61.0,201
Australia,India,142,37,9,10.265060240963855,68.0,184
Netherlands,Afghanistan,102,26,5,6.51063829787234,30.0,149
Pakistan,South Africa,119,31,7,8.02247191011236,51.0,149
United Arab Emirates,Afghanistan,75,71,9,9.183673469387756,49.0,164
United Arab Emirates,Netherlands,79,3,1,4.051282051282051,32.0,80
Ireland,United Arab Emirates,55,59,7,5.409836065573771,20.0,125
United Arab Emirates,Ireland,61,65,7,6.654545454545454,30.0,123
India,New Zealand,54,77,10,7.534883720930233,40.0,202
Zimbabwe,Bangladesh,68,54,5,6.181818181818182,19.0,144
South Africa,England,76,45,7,6.08,25.0,142
Ireland,Scotland,64,75,7,8.533333333333333,42.0,159
Australia,Pakistan,84,12,2,4.666666666666667,23.0,89
Ireland,Netherlands,42,78,8,6.0,32.0,128
Netherlands,New Zealand,142,10,6,7.745454545454545,54.0,151
Afghanistan,Zimbabwe,157,6,3,8.263157894736842,44.0,158
South Africa,Australia,89,27,4,5.741935483870968,21.0,128
India,Afghanistan,34,84,8,5.666666666666667,25.0,159
Ireland,Scotland,62,73,8,7.914893617021277,37.0,136
Pakistan,New Zealand,124,26,6,7.914893617021277,32.0,183
Sri Lanka,Zimbabwe,59,84,9,9.833333333333334,43.0,173
England,South Africa,129,27,6,8.32258064516129,36.0,168
Bangladesh,West Indies,66,89,9,12.774193548387096,62.0,184
Sri Lanka,West Indies,168,18,8,9.882352941176473,45.0,192
Sri Lanka,Pakistan,40,79,10,5.853658536585366,28.0,139
Bangladesh,West Indies,126,21,3,7.636363636363637,21.0,143
New Zealand,Australia,29,87,7,5.2727272727272725,22.0,117
